, ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,rbr_uca.x,rbr_uca.y,rbr_uca.z,rbr_uca.e0,rbr_uca.e1,rbr_uca.e2,rbr_uca.e3,rbl_uca.x,rbl_uca.y,rbl_uca.z,rbl_uca.e0,rbl_uca.e1,rbl_uca.e2,rbl_uca.e3,rbr_lca.x,rbr_lca.y,rbr_lca.z,rbr_lca.e0,rbr_lca.e1,rbr_lca.e2,rbr_lca.e3,rbl_lca.x,rbl_lca.y,rbl_lca.z,rbl_lca.e0,rbl_lca.e1,rbl_lca.e2,rbl_lca.e3,rbr_upright.x,rbr_upright.y,rbr_upright.z,rbr_upright.e0,rbr_upright.e1,rbr_upright.e2,rbr_upright.e3,rbl_upright.x,rbl_upright.y,rbl_upright.z,rbl_upright.e0,rbl_upright.e1,rbl_upright.e2,rbl_upright.e3,rbr_upper_strut.x,rbr_upper_strut.y,rbr_upper_strut.z,rbr_upper_strut.e0,rbr_upper_strut.e1,rbr_upper_strut.e2,rbr_upper_strut.e3,rbl_upper_strut.x,rbl_upper_strut.y,rbl_upper_strut.z,rbl_upper_strut.e0,rbl_upper_strut.e1,rbl_upper_strut.e2,rbl_upper_strut.e3,rbr_lower_strut.x,rbr_lower_strut.y,rbr_lower_strut.z,rbr_lower_strut.e0,rbr_lower_strut.e1,rbr_lower_strut.e2,rbr_lower_strut.e3,rbl_lower_strut.x,rbl_lower_strut.y,rbl_lower_strut.z,rbl_lower_strut.e0,rbl_lower_strut.e1,rbl_lower_strut.e2,rbl_lower_strut.e3,rbr_tie_rod.x,rbr_tie_rod.y,rbr_tie_rod.z,rbr_tie_rod.e0,rbr_tie_rod.e1,rbr_tie_rod.e2,rbr_tie_rod.e3,rbl_tie_rod.x,rbl_tie_rod.y,rbl_tie_rod.z,rbl_tie_rod.e0,rbl_tie_rod.e1,rbl_tie_rod.e2,rbl_tie_rod.e3,rbr_hub.x,rbr_hub.y,rbr_hub.z,rbr_hub.e0,rbr_hub.e1,rbr_hub.e2,rbr_hub.e3,rbl_hub.x,rbl_hub.y,rbl_hub.z,rbl_hub.e0,rbl_hub.e1,rbl_hub.e2,rbl_hub.e3,time
571, 0, 0, 0, 1, 0, 0, 0, -3.28706e-21, 500.934, 747.907, 0.999122, 0.0418998, -3.44288e-24, 7.28286e-24, -2.70649e-20, -501.511, 710.925, 0.999108, 0.042225, -5.93548e-23, -6.30879e-23, -8.14062e-20, 512.488, 421.381, 0.999373, 0.0354035, 1.57069e-22, 1.10509e-22, 9.50073e-20, -507.12, 383.524, 0.999354, 0.0359419, -2.50833e-22, 1.51072e-22, 0.188688, 844.259, 586.856, 0.999965, 0.00830808, 0.000155302, -0.00100042, -0.197129, -839.437, 508.969, 0.999969, 0.0078463, -0.000145344, -0.00104766, -165, 533.322, 1005.5, 0.999998, -0.0018886, -3.36817e-09, -1.78342e-06, -165, -534.29, 1005.5, 1, -0.000807313, -2.63085e-10, -3.25878e-07, -165, 532.043, 666.881, 0.999998, -0.0018886, -1.31498e-06, -0.00069627, -165, -534.903, 625.669, 0.999999, -0.000807313, -5.45863e-07, -0.000676147, 400.486, 492.676, 673.331, 0.999179, 0.0404987, 0.00108888, 7.92982e-05, 400.513, -492.825, 636.5, 0.999164, 0.0408688, 0.000565233, 5.03745e-05, 0.455679, 977.84, 587.076, 0.999965, 0.00830808, 0.000155302, -0.00100042, -0.476063, -972.954, 504.873, 0.999969, 0.0078463, -0.000145344, -0.00104766,2.857858
572, 0, 0, 0, 1, 0, 0, 0, -4.74313e-20, 500.966, 747.593, 0.999152, 0.041182, -1.17591e-22, 1.01239e-22, -1.39008e-20, -501.533, 711.245, 0.999139, 0.0414961, -5.19527e-24, -3.17321e-23, -1.3635e-19, 512.465, 421.058, 0.999394, 0.0347993, 1.88904e-22, 2.39535e-22, -8.53788e-20, -507.19, 383.851, 0.999376, 0.0353193, -1.41698e-22, -2.22483e-22, 0.185513, 844.268, 586.191, 0.999966, 0.00816107, 0.000152544, -0.000983607, -0.193665, -839.529, 509.641, 0.99997, 0.00771505, -0.000142925, -0.00102923, -165, 533.337, 1005.5, 0.999998, -0.00184677, -3.14928e-09, -1.70529e-06, -165, -534.288, 1005.5, 1, -0.000802351, -2.58264e-10, -3.21884e-07, -165, 532.085, 666.535, 0.999998, -0.00184677, -1.24163e-06, -0.000672324, -165, -534.897, 626.031, 0.999999, -0.000802351, -5.24112e-07, -0.00065322, 400.487, 492.702, 673.018, 0.999207, 0.0398054, 0.00105641, 7.6577e-05, 400.513, -492.85, 636.819, 0.999193, 0.0401629, 0.00054126, 4.86106e-05, 0.448011, 977.848, 586.371, 0.999966, 0.00816107, 0.000152544, -0.000983607, -0.467697, -973.048, 505.58, 0.99997, 0.00771505, -0.000142925, -0.00102923,2.862863
573, 0, 0, 0, 1, 0, 0, 0, -2.06512e-20, 500.997, 747.278, 0.999181, 0.0404631, -4.72235e-23, 4.43378e-23, 3.02127e-20, -501.554, 711.566, 0.999169, 0.0407662, 1.03678e-22, 7.12569e-23, 1.25626e-19, 512.442, 420.734, 0.999415, 0.034194, -3.40388e-22, -1.98618e-22, -1.96668e-19, -507.26, 384.178, 0.999398, 0.034696, 7.05506e-22, -2.47847e-22, 0.182332, 844.276, 585.524, 0.999967, 0.00801401, 0.000149785, -0.000966758, -0.190198, -839.621, 510.313, 0.999971, 0.0075835, -0.0001405, -0.00101078, -165, 533.352, 1005.5, 0.999998, -0.00180521, -2.94143e-09, -1.6294e-06, -165, -534.286, 1005.5, 1, -0.000797073, -2.53201e-10, -3.17663e-07, -165, 532.127, 666.188, 0.999998, -0.00180521, -1.17117e-06, -0.000648772, -165, -534.891, 626.393, 0.999999, -0.000797073, -5.02678e-07, -0.000630655, 400.487, 492.729, 672.704, 0.999234, 0.0391111, 0.00102437, 7.39183e-05, 400.513, -492.874, 637.139, 0.999221, 0.0394561, 0.00051776, 4.68958e-05, 0.440327, 977.856, 585.665, 0.999967, 0.00801401, 0.000149785, -0.000966758, -0.459325, -973.141, 506.288, 0.999971, 0.0075835, -0.0001405, -0.00101078,2.867868
574, 0, 0, 0, 1, 0, 0, 0, -2.74151e-21, 501.027, 746.962, 0.99921, 0.0397431, 7.45516e-24, 6.65497e-24, 2.63224e-22, -501.575, 711.887, 0.999198, 0.0400355, -3.23483e-24, 5.20234e-25, -4.27405e-20, 512.419, 420.41, 0.999436, 0.0335878, 7.62171e-22, 5.47977e-24, 4.32496e-20, -507.33, 384.505, 0.999419, 0.034072, -3.40985e-22, 4.39396e-23, 0.179143, 844.283, 584.856, 0.999969, 0.00786691, 0.000147026, -0.000949873, -0.18673, -839.712, 510.987, 0.999972, 0.00745164, -0.000138068, -0.000992333, -165, 533.367, 1005.5, 0.999998, -0.00176393, -2.74422e-09, -1.55573e-06, -165, -534.284, 1005.5, 1, -0.000791478, -2.47906e-10, -3.13219e-07, -165, 532.168, 665.841, 0.999998, -0.00176393, -1.10355e-06, -0.000625617, -165, -534.884, 626.755, 1, -0.000791478, -4.81577e-07, -0.000608453, 400.487, 492.754, 672.389, 0.999261, 0.0384157, 0.000992763, 7.13215e-05, 400.513, -492.897, 637.459, 0.999249, 0.0387484, 0.000494735, 4.52294e-05, 0.432627, 977.863, 584.958, 0.999969, 0.00786691, 0.000147026, -0.000949873, -0.450949, -973.233, 506.997, 0.999972, 0.00745164, -0.000138068, -0.000992333,2.872873
575, 0, 0, 0, 1, 0, 0, 0, 8.86661e-21, 501.057, 746.646, 0.999238, 0.0390221, 5.62216e-24, -1.98701e-23, 1.88953e-20, -501.595, 712.209, 0.999227, 0.0393039, 2.59321e-23, 4.35573e-23, -1.67934e-21, 512.395, 420.085, 0.999456, 0.0329807, 8.50449e-23, -2.77876e-23, 1.68897e-19, -507.399, 384.833, 0.99944, 0.0334473, -3.55134e-24, 3.35502e-22, 0.175948, 844.289, 584.187, 0.99997, 0.00771975, 0.000144266, -0.000932952, -0.18326, -839.802, 511.661, 0.999973, 0.00731948, -0.000135631, -0.000973873, -165, 533.381, 1005.5, 0.999999, -0.00172293, -2.55726e-09, -1.48425e-06, -165, -534.282, 1005.5, 1, -0.000785564, -2.4239e-10, -3.08555e-07, -165, 532.21, 665.493, 0.999998, -0.00172293, -1.03869e-06, -0.00060286, -165, -534.877, 627.118, 1, -0.000785564, -4.60825e-07, -0.000586616, 400.487, 492.78, 672.075, 0.999288, 0.0377193, 0.0009616, 6.87858e-05, 400.513, -492.921, 637.779, 0.999276, 0.03804, 0.000472187, 4.36104e-05, 0.42491, 977.87, 584.25, 0.99997, 0.00771975, 0.000144266, -0.000932952, -0.442568, -973.324, 507.706, 0.999973, 0.00731948, -0.000135631, -0.000973873,2.877878
576, 0, 0, 0, 1, 0, 0, 0, -3.79575e-20, 501.087, 746.329, 0.999266, 0.0383001, -9.23228e-23, 8.13726e-23, -2.56311e-20, -501.615, 712.531, 0.999256, 0.0385714, -1.12029e-22, -6.08007e-23, -2.54678e-20, 512.37, 419.759, 0.999476, 0.0323725, 3.59049e-22, 6.10482e-24, -4.04407e-20, -507.468, 385.162, 0.999461, 0.032822, 1.56005e-22, -6.03062e-23, 0.172746, 844.294, 583.518, 0.999971, 0.00757256, 0.000141506, -0.000915996, -0.179787, -839.892, 512.337, 0.999974, 0.00718703, -0.000133188, -0.000955404, -165, 533.396, 1005.5, 0.999999, -0.00168221, -2.38019e-09, -1.41492e-06, -165, -534.28, 1005.5, 1, -0.00077933, -2.36665e-10, -3.03678e-07, -165, 532.251, 665.144, 0.999998, -0.00168221, -9.7653e-07, -0.000580503, -165, -534.869, 627.481, 1, -0.00077933, -4.40437e-07, -0.000565148, 400.487, 492.805, 671.759, 0.999314, 0.0370218, 0.000930881, 6.63106e-05, 400.512, -492.943, 638.1, 0.999303, 0.0373307, 0.000450118, 4.20381e-05, 0.417178, 977.875, 583.541, 0.999971, 0.00757256, 0.000141506, -0.000915996, -0.434183, -973.415, 508.417, 0.999974, 0.00718703, -0.000133188, -0.000955404,2.882883
577, 0, 0, 0, 1, 0, 0, 0, -4.79371e-21, 501.116, 746.012, 0.999294, 0.037577, -2.31303e-23, 9.6705e-24, -5.46306e-22, -501.635, 712.853, 0.999284, 0.0378382, 1.69822e-23, -8.69094e-25, -7.27839e-20, 512.345, 419.434, 0.999495, 0.0317635, 7.13954e-22, 2.72736e-23, -5.97154e-20, -507.536, 385.491, 0.999482, 0.0321961, 1.6458e-22, -8.69004e-23, 0.169537, 844.299, 582.847, 0.999972, 0.00742533, 0.000138746, -0.000899004, -0.176314, -839.981, 513.013, 0.999975, 0.00705428, -0.000130739, -0.000936926, -165, 533.411, 1005.5, 0.999999, -0.00164177, -2.21263e-09, -1.34771e-06, -165, -534.277, 1005.5, 1, -0.000772775, -2.30743e-10, -2.98591e-07, -165, 532.292, 664.795, 0.999998, -0.00164177, -9.17011e-07, -0.000558549, -165, -534.861, 627.844, 1, -0.000772775, -4.20428e-07, -0.000544049, 400.488, 492.829, 671.444, 0.99934, 0.0363234, 0.000900606, 6.38952e-05, 400.512, -492.966, 638.421, 0.999329, 0.0366206, 0.00042853, 4.05115e-05, 0.40943, 977.879, 582.831, 0.999972, 0.00742533, 0.000138746, -0.000899004, -0.425794, -973.505, 509.129, 0.999975, 0.00705428, -0.000130739, -0.000936926,2.887888
578, 0, 0, 0, 1, 0, 0, 0, 1.11238e-20, 501.145, 745.695, 0.999321, 0.036853, 3.31235e-23, -2.35638e-23, -1.99061e-20, -501.654, 713.176, 0.999311, 0.0371041, 2.24222e-23, -4.47701e-23, -4.95817e-20, 512.32, 419.107, 0.999515, 0.0311535, 9.20853e-22, -2.34851e-24, -2.15438e-19, -507.604, 385.82, 0.999502, 0.0315695, -4.83052e-23, -4.19236e-22, 0.166323, 844.302, 582.175, 0.999973, 0.00727807, 0.000135985, -0.000881976, -0.172838, -840.068, 513.69, 0.999976, 0.00692123, -0.000128284, -0.000918441, -165, 533.425, 1005.5, 0.999999, -0.00160162, -2.05422e-09, -1.28259e-06, -165, -534.275, 1005.5, 1, -0.000765897, -2.24637e-10, -2.933e-07, -165, 532.333, 664.445, 0.999999, -0.00160162, -8.60066e-07, -0.000536998, -165, -534.853, 628.208, 1, -0.000765897, -4.00812e-07, -0.000523323, 400.488, 492.854, 671.127, 0.999365, 0.035624, 0.000870781, 6.15389e-05, 400.512, -492.988, 638.742, 0.999355, 0.0359098, 0.000407426, 3.90297e-05, 0.401666, 977.883, 582.12, 0.999973, 0.00727807, 0.000135985, -0.000881976, -0.417401, -973.593, 509.841, 0.999976, 0.00692123, -0.000128284, -0.000918441,2.892893
579, 0, 0, 0, 1, 0, 0, 0, -4.10668e-21, 501.173, 745.377, 0.999347, 0.0361279, -1.22324e-24, 9.28112e-24, -6.5686e-21, -501.672, 713.499, 0.999338, 0.0363692, -5.18165e-23, -1.59907e-23, -6.81821e-20, 512.294, 418.781, 0.999533, 0.0305426, 4.5922e-22, 1.04504e-22, 7.85486e-20, -507.672, 386.149, 0.999521, 0.0309423, -1.017e-22, 1.38994e-22, 0.163101, 844.305, 581.503, 0.999974, 0.00713078, 0.000133224, -0.000864915, -0.169361, -840.155, 514.368, 0.999977, 0.0067879, -0.000125823, -0.000899948, -165, 533.439, 1005.5, 0.999999, -0.00156175, -1.90461e-09, -1.21953e-06, -165, -534.272, 1005.5, 1, -0.000758696, -2.18361e-10, -2.8781e-07, -165, 532.373, 664.094, 0.999999, -0.00156175, -8.05633e-07, -0.000515852, -165, -534.844, 628.572, 1, -0.000758696, -3.81602e-07, -0.000502971, 400.488, 492.877, 670.811, 0.99939, 0.0349236, 0.000841406, 5.92409e-05, 400.512, -493.009, 639.064, 0.99938, 0.0351982, 0.000386808, 3.75918e-05, 0.393887, 977.886, 581.408, 0.999974, 0.00713078, 0.000133224, -0.000864915, -0.409004, -973.681, 510.555, 0.999977, 0.0067879, -0.000125823, -0.000899948,2.897898
580, 0, 0, 0, 1, 0, 0, 0, 3.42124e-20, 501.201, 745.058, 0.999373, 0.035402, 7.85115e-23, -7.38156e-23, 2.2486e-20, -501.691, 713.822, 0.999365, 0.0356336, 7.89805e-23, 5.26669e-23, -1.04318e-19, 512.268, 418.453, 0.999552, 0.0299309, -5.401e-22, 2.49628e-22, 4.05264e-20, -507.739, 386.479, 0.99954, 0.0303146, 3.01125e-22, 8.0618e-23, 0.159874, 844.307, 580.829, 0.999975, 0.00698346, 0.000130463, -0.000847818, -0.165883, -840.242, 515.046, 0.999977, 0.00665428, -0.000123357, -0.000881448, -165, 533.454, 1005.5, 0.999999, -0.00152217, -1.76344e-09, -1.1585e-06, -165, -534.27, 1005.5, 1, -0.000751171, -2.11927e-10, -2.82129e-07, -165, 532.413, 663.743, 0.999999, -0.00152217, -7.53649e-07, -0.000495114, -165, -534.835, 628.936, 1, -0.000751171, -3.62812e-07, -0.000482996, 400.488, 492.901, 670.494, 0.999414, 0.0342222, 0.000812486, 5.70005e-05, 400.511, -493.03, 639.386, 0.999405, 0.0344859, 0.000366677, 3.6197e-05, 0.386093, 977.887, 580.695, 0.999975, 0.00698346, 0.000130463, -0.000847818, -0.400604, -973.769, 511.269, 0.999977, 0.00665428, -0.000123357, -0.000881448,2.902903
581, 0, 0, 0, 1, 0, 0, 0, 2.27348e-20, 501.228, 744.739, 0.999399, 0.034675, 5.12326e-23, -4.91354e-23, -3.46377e-20, -501.708, 714.146, 0.999391, 0.0348972, -6.60171e-23, -7.99806e-23, -3.79772e-20, 512.241, 418.126, 0.99957, 0.0293182, -3.86466e-22, 1.35241e-22, -7.76031e-20, -507.807, 386.81, 0.999559, 0.0296863, 2.66372e-22, -1.16224e-22, 0.15664, 844.308, 580.155, 0.999976, 0.00683613, 0.000127701, -0.000830688, -0.162403, -840.327, 515.726, 0.999978, 0.00652037, -0.000120885, -0.000862942, -165, 533.468, 1005.5, 0.999999, -0.00148288, -1.63039e-09, -1.09947e-06, -165, -534.267, 1005.5, 1, -0.000743319, -2.05351e-10, -2.76262e-07, -165, 532.453, 663.391, 0.999999, -0.00148288, -7.0405e-07, -0.000474784, -165, -534.826, 629.301, 1, -0.000743319, -3.44453e-07, -0.000463399, 400.489, 492.924, 670.176, 0.999438, 0.03352, 0.000784021, 5.4817e-05, 400.511, -493.051, 639.708, 0.999429, 0.0337729, 0.000347036, 3.48443e-05, 0.378283, 977.888, 579.981, 0.999976, 0.00683613, 0.000127701, -0.000830688, -0.3922, -973.855, 511.984, 0.999978, 0.00652037, -0.000120885, -0.000862942,2.907908
582, 0, 0, 0, 1, 0, 0, 0, -1.71814e-20, 501.255, 744.42, 0.999424, 0.0339472, -4.93779e-23, 3.66283e-23, 1.10074e-20, -501.726, 714.47, 0.999416, 0.03416, -3.45573e-23, 2.43867e-23, 1.20555e-19, 512.214, 417.798, 0.999588, 0.0287047, -5.02702e-22, -1.69809e-22, 1.24344e-20, -507.873, 387.14, 0.999578, 0.0290574, -1.76859e-22, 1.60609e-23, 0.1534, 844.308, 579.48, 0.999977, 0.00668877, 0.00012494, -0.000813525, -0.158922, -840.412, 516.406, 0.999979, 0.00638618, -0.000118407, -0.000844429, -165, 533.482, 1005.5, 0.999999, -0.00144389, -1.50512e-09, -1.04241e-06, -165, -534.264, 1005.5, 1, -0.000735141, -1.98647e-10, -2.70216e-07, -165, 532.493, 663.039, 0.999999, -0.00144389, -6.56773e-07, -0.000454864, -165, -534.816, 629.666, 1, -0.000735141, -3.26537e-07, -0.000444183, 400.489, 492.946, 669.858, 0.999461, 0.0328168, 0.000756016, 5.26895e-05, 400.511, -493.071, 640.031, 0.999453, 0.0330591, 0.000327886, 3.35327e-05, 0.370459, 977.888, 579.267, 0.999977, 0.00668877, 0.00012494, -0.000813525, -0.383794, -973.941, 512.7, 0.999979, 0.00638618, -0.000118407, -0.000844429,2.912913
583, 0, 0, 0, 1, 0, 0, 0, 2.14523e-20, 501.282, 744.1, 0.999448, 0.0332184, 5.0027e-23, -4.6348e-23, -7.41372e-21, -501.742, 714.795, 0.999441, 0.0334222, -3.1623e-23, -1.7404e-23, 3.79489e-20, 512.187, 417.469, 0.999605, 0.0280904, 8.00778e-22, -1.54231e-22, 1.41419e-19, -507.94, 387.471, 0.999596, 0.028428, 3.00384e-22, 3.26983e-22, 0.150154, 844.307, 578.804, 0.999978, 0.0065414, 0.000122179, -0.000796328, -0.15544, -840.495, 517.087, 0.99998, 0.00625171, -0.000115924, -0.000825912, -165, 533.496, 1005.5, 0.999999, -0.00140519, -1.38731e-09, -9.87278e-07, -165, -534.261, 1005.5, 1, -0.000726634, -1.91831e-10, -2.63999e-07, -165, 532.532, 662.687, 0.999999, -0.00140519, -6.11756e-07, -0.000435355, -165, -534.807, 630.031, 1, -0.000726634, -3.09074e-07, -0.000425349, 400.489, 492.968, 669.54, 0.999484, 0.0321127, 0.000728471, 5.06174e-05, 400.511, -493.091, 640.354, 0.999477, 0.0323447, 0.00030923, 3.22613e-05, 0.362619, 977.888, 578.551, 0.999978, 0.0065414, 0.000122179, -0.000796328, -0.375385, -974.025, 513.417, 0.99998, 0.00625171, -0.000115924, -0.000825912,2.917918
584, 0, 0, 0, 1, 0, 0, 0, 3.90779e-20, 501.308, 743.78, 0.999472, 0.0324888, 1.00322e-22, -8.40467e-23, -1.16589e-20, -501.759, 715.119, 0.999466, 0.0326836, -3.52189e-23, -2.70889e-23, 5.82568e-20, 512.159, 417.14, 0.999622, 0.0274752, -3.1431e-22, -9.45554e-23, 1.74264e-20, -508.006, 387.803, 0.999614, 0.0277981, 5.45177e-23, 7.95687e-24, 0.146902, 844.306, 578.127, 0.999979, 0.00639403, 0.000119418, -0.000779098, -0.151957, -840.578, 517.768, 0.999981, 0.00611696, -0.000113435, -0.000807388, -165, 533.509, 1005.5, 0.999999, -0.00136678, -1.27665e-09, -9.3405e-07, -165, -534.258, 1005.5, 1, -0.000717799, -1.84918e-10, -2.57618e-07, -165, 532.571, 662.333, 0.999999, -0.00136678, -5.68938e-07, -0.00041626, -165, -534.796, 630.397, 1, -0.000717799, -2.92073e-07, -0.000406901, 400.489, 492.99, 669.221, 0.999506, 0.0314078, 0.000701391, 4.85997e-05, 400.51, -493.11, 640.678, 0.9995, 0.0316296, 0.000291069, 3.10291e-05, 0.354765, 977.886, 577.835, 0.999979, 0.00639403, 0.000119418, -0.000779098, -0.366973, -974.109, 514.134, 0.999981, 0.00611696, -0.000113435, -0.000807388,2.922923
585, 0, 0, 0, 1, 0, 0, 0, -2.00845e-20, 501.334, 743.46, 0.999496, 0.0317582, -2.91709e-23, 4.43011e-23, 2.16727e-20, -501.775, 715.444, 0.99949, 0.0319444, -3.05946e-24, 4.92072e-23, 7.75543e-20, 512.131, 416.811, 0.999639, 0.0268592, 3.70052e-22, -1.71619e-22, -8.98181e-20, -508.071, 388.135, 0.999631, 0.0271677, 2.99354e-22, -1.35793e-22, 0.143644, 844.303, 577.449, 0.99998, 0.00624664, 0.000116657, -0.000761836, -0.148473, -840.66, 518.451, 0.999982, 0.00598194, -0.00011094, -0.000788861, -165, 533.523, 1005.5, 0.999999, -0.00132868, -1.17282e-09, -8.82693e-07, -165, -534.254, 1005.5, 1, -0.000708633, -1.77924e-10, -2.5108e-07, -165, 532.61, 661.979, 0.999999, -0.00132868, -5.28255e-07, -0.000397579, -165, -534.786, 630.763, 1, -0.000708633, -2.75544e-07, -0.000388839, 400.49, 493.011, 668.902, 0.999528, 0.030702, 0.000674777, 4.66357e-05, 400.51, -493.129, 641.002, 0.999522, 0.0309139, 0.000273405, 2.98352e-05, 0.346897, 977.883, 577.118, 0.99998, 0.00624664, 0.000116657, -0.000761836, -0.358558, -974.192, 514.853, 0.999982, 0.00598194, -0.00011094, -0.000788861,2.927928
586, 0, 0, 0, 1, 0, 0, 0, 2.3687e-20, 501.359, 743.138, 0.999519, 0.0310268, 7.16984e-23, -5.05187e-23, 9.33333e-22, -501.79, 715.77, 0.999513, 0.0312045, -1.7313e-23, 1.85624e-24, 1.48456e-19, 512.102, 416.482, 0.999656, 0.0262424, -4.16371e-22, -2.08754e-22, 4.41953e-20, -508.137, 388.467, 0.999648, 0.0265368, -1.91029e-22, 7.40135e-23, 0.14038, 844.3, 576.771, 0.999981, 0.00609925, 0.000113897, -0.000744542, -0.144987, -840.741, 519.134, 0.999983, 0.00584664, -0.00010844, -0.000770329, -165, 533.537, 1005.5, 0.999999, -0.00129087, -1.07552e-09, -8.33176e-07, -165, -534.251, 1005.5, 1, -0.000699136, -1.70866e-10, -2.44396e-07, -165, 532.649, 661.625, 0.999999, -0.00129087, -4.89646e-07, -0.000379314, -165, -534.774, 631.129, 1, -0.000699136, -2.59495e-07, -0.000371165, 400.49, 493.032, 668.582, 0.99955, 0.0299953, 0.000648631, 4.47247e-05, 400.51, -493.147, 641.326, 0.999544, 0.0301975, 0.00025624, 2.86787e-05, 0.339015, 977.88, 576.4, 0.999981, 0.00609925, 0.000113897, -0.000744542, -0.350142, -974.275, 515.572, 0.999983, 0.00584664, -0.00010844, -0.000770329,2.932933
587, 0, 0, 0, 1, 0, 0, 0, 1.43187e-21, 501.384, 742.817, 0.999541, 0.0302946, 1.00664e-23, -2.79184e-24, -1.21347e-20, -501.805, 716.096, 0.999536, 0.0304639, -4.57133e-23, -2.82439e-23, 1.17964e-19, 512.073, 416.152, 0.999672, 0.0256248, 9.31544e-23, -1.81756e-22, 1.26028e-19, -508.201, 388.799, 0.999664, 0.0259054, -5.78787e-23, 2.76702e-22, 0.13711, 844.295, 576.092, 0.999982, 0.00595187, 0.000111136, -0.000727216, -0.141501, -840.822, 519.817, 0.999983, 0.00571108, -0.000105935, -0.000751794, -165, 533.55, 1005.5, 0.999999, -0.00125337, -9.84478e-10, -7.85465e-07, -165, -534.247, 1005.5, 1, -0.000689307, -1.6376e-10, -2.37572e-07, -165, 532.687, 661.27, 0.999999, -0.00125337, -4.5305e-07, -0.000361466, -165, -534.763, 631.495, 1, -0.000689307, -2.43934e-07, -0.000353882, 400.49, 493.053, 668.262, 0.999571, 0.0292878, 0.000622957, 4.28656e-05, 400.51, -493.165, 641.65, 0.999565, 0.0294806, 0.000239575, 2.75584e-05, 0.331118, 977.875, 575.682, 0.999982, 0.00595187, 0.000111136, -0.000727216, -0.341723, -974.356, 516.292, 0.999983, 0.00571108, -0.000105935, -0.000751794,2.937938
588, 0, 0, 0, 1, 0, 0, 0, -2.51204e-21, 501.409, 742.495, 0.999563, 0.0295616, -1.50508e-23, 5.02948e-24, 4.03524e-20, -501.819, 716.422, 0.999558, 0.0297228, 1.56447e-22, 9.38694e-23, 7.64482e-20, 512.043, 415.821, 0.999687, 0.0250064, -2.33466e-22, -1.17375e-22, 5.89904e-20, -508.266, 389.132, 0.999681, 0.0252735, -2.4839e-22, 3.90165e-23, 0.133834, 844.29, 575.412, 0.999983, 0.00580449, 0.000108377, -0.000709858, -0.138015, -840.901, 520.502, 0.999984, 0.00557525, -0.000103424, -0.000733255, -165, 533.563, 1005.5, 0.999999, -0.00121617, -8.99393e-10, -7.39531e-07, -165, -534.244, 1005.5, 1, -0.000679145, -1.56624e-10, -2.30619e-07, -165, 532.725, 660.915, 0.999999, -0.00121617, -4.18406e-07, -0.000344036, -165, -534.751, 631.862, 1, -0.000679145, -2.28866e-07, -0.000336991, 400.49, 493.073, 667.941, 0.999591, 0.0285795, 0.000597756, 4.10578e-05, 400.51, -493.183, 641.975, 0.999586, 0.028763, 0.000223412, 2.64735e-05, 0.323208, 977.87, 574.962, 0.999983, 0.00580449, 0.000108377, -0.000709858, -0.333303, -974.436, 517.013, 0.999984, 0.00557525, -0.000103424, -0.000733255,2.942943
589, 0, 0, 0, 1, 0, 0, 0, -4.99884e-21, 501.433, 742.173, 0.999584, 0.0288277, -8.91653e-24, 1.09718e-23, 2.02866e-20, -501.833, 716.748, 0.99958, 0.028981, -1.46111e-23, 4.59129e-23, -9.54018e-20, 512.013, 415.49, 0.999703, 0.0243872, 1.00769e-22, 2.06611e-22, -7.57197e-20, -508.33, 389.465, 0.999696, 0.0246412, -5.78244e-22, -2.38636e-22, 0.130553, 844.284, 574.731, 0.999984, 0.00565712, 0.000105618, -0.00069247, -0.134527, -840.98, 521.187, 0.999985, 0.00543915, -0.000100908, -0.000714713, -165, 533.577, 1005.5, 0.999999, -0.00117927, -8.19995e-10, -6.9534e-07, -165, -534.24, 1005.5, 1, -0.00066865, -1.49474e-10, -2.23546e-07, -165, 532.763, 660.559, 0.999999, -0.00117927, -3.85654e-07, -0.000327027, -165, -534.739, 632.229, 1, -0.00066865, -2.14299e-07, -0.000320495, 400.491, 493.092, 667.621, 0.999611, 0.0278704, 0.00057303, 3.93003e-05, 400.509, -493.2, 642.3, 0.999607, 0.0280449, 0.000207753, 2.54229e-05, 0.315284, 977.864, 574.242, 0.999984, 0.00565712, 0.000105618, -0.00069247, -0.324881, -974.516, 517.734, 0.999985, 0.00543915, -0.000100908, -0.000714713,2.947948
